id,age,gender,size,breed
46032077,Adult,Female,Medium,Ragdoll
46016664,Adult,Male,Large,Ragdoll
46003852,Baby,Female,Medium,Ragdoll
46002950,Young,Male,Medium,Ragdoll
46002807,Baby,Female,Medium,Ragdoll
46002495,Baby,Male,Medium,Ragdoll
46001144,Baby,Female,Medium,Ragdoll
46000918,Baby,Female,Medium,Ragdoll
46000513,Baby,Male,Medium,Ragdoll
46000317,Young,Female,Medium,Ragdoll
45998497,Young,Female,Medium,Ragdoll
45999998,Baby,Female,Medium,Ragdoll
45998071,Baby,Female,Medium,Ragdoll
45998983,Young,Male,Medium,Ragdoll
46760446,Senior,Male,Medium,Russian Blue
46758917,Adult,Female,Small,Russian Blue
46758355,Adult,Female,Medium,Russian Blue
46757790,Baby,Female,Small,Russian Blue
46756345,Baby,Female,Small,Russian Blue
46750375,Young,Female,Medium,Russian Blue
46747033,Baby,Male,Medium,Russian Blue
46738352,Young,Male,Medium,Russian Blue
46734979,Young,Female,Medium,Russian Blue
46734835,Young,Male,Extra Large,Russian Blue
46721812,Baby,Male,Medium,Russian Blue
46721115,Adult,Female,Medium,Russian Blue
46711877,Baby,Male,Medium,Russian Blue
46711980,Baby,Female,Medium,Russian Blue
46711055,Adult,Male,Large,Russian Blue
46708542,Young,Female,Medium,Russian Blue
46703717,Baby,Male,Medium,Russian Blue
46696037,Baby,Male,Small,Russian Blue
46695744,Baby,Male,Small,Russian Blue
46687863,Baby,Male,Medium,Russian Blue
46687791,Young,Female,Small,Russian Blue
46687439,Baby,Male,Large,Russian Blue
46682059,Adult,Male,Large,Russian Blue
46681710,Baby,Male,Small,Russian Blue
46677398,Baby,Male,Medium,Russian Blue
46671080,Young,Female,Medium,Russian Blue
46669834,Baby,Male,Large,Russian Blue
46667592,Senior,Female,Medium,Russian Blue
46661190,Adult,Female,Medium,Russian Blue
46659653,Young,Female,Medium,Russian Blue
46659433,Adult,Male,Medium,Russian Blue
46651242,Young,Male,Medium,Russian Blue
46651246,Young,Male,Medium,Russian Blue
46649942,Baby,Male,Small,Russian Blue
46649039,Adult,Female,Large,Russian Blue
46648732,Adult,Female,Medium,Russian Blue
46646806,Adult,Female,Medium,Russian Blue
46645847,Baby,Male,Medium,Russian Blue
46645843,Baby,Male,Medium,Russian Blue
46644529,Adult,Female,Medium,Russian Blue
46639944,Adult,Male,Large,Russian Blue
46626210,Young,Male,Medium,Russian Blue
46624879,Adult,Male,Large,Russian Blue
46620999,Young,Female,Medium,Russian Blue
46620931,Baby,Female,Medium,Russian Blue
46615096,Young,Female,Medium,Russian Blue
46612371,Baby,Male,Small,Russian Blue
46609862,Young,Female,Medium,Russian Blue
46607590,Adult,Male,Medium,Russian Blue
46601501,Young,Female,Medium,Russian Blue
46600254,Baby,Male,Medium,Russian Blue
46592819,Young,Female,Medium,Russian Blue
46453704,Adult,Male,Extra Large,Russian Blue
46572847,Adult,Female,Large,Russian Blue
46571708,Adult,Female,Small,Russian Blue
46571306,Baby,Female,Small,Russian Blue
46563868,Adult,Female,Medium,Russian Blue
46560602,Baby,Female,Small,Russian Blue
46559932,Baby,Female,Medium,Russian Blue
46555480,Baby,Female,Medium,Russian Blue
46547873,Baby,Male,Medium,Russian Blue
46545766,Baby,Female,Small,Russian Blue
46543467,Baby,Female,Medium,Russian Blue
46541176,Young,Female,Medium,Russian Blue
46540405,Young,Female,Small,Russian Blue
46540404,Young,Male,Small,Russian Blue
46539821,Baby,Male,Medium,Russian Blue
46532775,Baby,Female,Medium,Russian Blue
46524144,Adult,Male,Medium,Russian Blue
46521414,Adult,Female,Medium,Russian Blue
46520640,Adult,Male,Medium,Russian Blue
46515218,Adult,Female,Medium,Russian Blue
46514928,Young,Male,Small,Russian Blue
46513449,Baby,Male,Large,Russian Blue
46645488,Young,Male,Medium,Scottish Fold
46628315,Adult,Male,Medium,Scottish Fold
46533599,Adult,Male,Medium,Scottish Fold
46486928,Baby,Female,Small,Scottish Fold
46448059,Young,Female,Medium,Scottish Fold
46441380,Adult,Male,Medium,Scottish Fold
46280652,Adult,Male,Medium,Scottish Fold
46278971,Senior,Male,Medium,Scottish Fold
46278946,Senior,Male,Medium,Scottish Fold
46278938,Senior,Female,Medium,Scottish Fold
46234023,Young,Female,Medium,Scottish Fold
46232731,Adult,Male,Medium,Scottish Fold
46215704,Adult,Female,Medium,Scottish Fold
46199089,Adult,Female,Large,Scottish Fold
46162679,Senior,Male,Medium,Scottish Fold
46129743,Young,Female,Small,Scottish Fold
46068789,Young,Female,Medium,Scottish Fold
46068785,Young,Male,Medium,Scottish Fold
46004986,Young,Male,Medium,Scottish Fold
45952756,Adult,Female,Large,Scottish Fold
45854744,Young,Male,Large,Scottish Fold
45605161,Adult,Male,Medium,Scottish Fold
45605156,Adult,Male,Medium,Scottish Fold
45605146,Adult,Female,Medium,Scottish Fold
45605125,Adult,Female,Medium,Scottish Fold
45493438,Young,Female,Small,Scottish Fold
45250215,Young,Female,Medium,Scottish Fold
45250191,Adult,Male,Medium,Scottish Fold
45162642,Baby,Female,Medium,Scottish Fold
45157179,Senior,Female,Small,Scottish Fold
45109659,Adult,Male,Medium,Scottish Fold
45084915,Young,Male,Medium,Scottish Fold
45084328,Adult,Male,Medium,Scottish Fold
45083406,Adult,Female,Medium,Scottish Fold
45050382,Baby,Male,Medium,Scottish Fold
45031614,Adult,Male,Medium,Scottish Fold
44969773,Adult,Female,Medium,Scottish Fold
44809983,Adult,Male,Medium,Scottish Fold
44764582,Adult,Male,Medium,Scottish Fold
44764060,Adult,Female,Medium,Scottish Fold
44601314,Senior,Female,Large,Scottish Fold
44556916,Adult,Female,Medium,Scottish Fold
44378284,Adult,Male,Small,Scottish Fold
44311463,Senior,Male,Large,Scottish Fold
44311459,Senior,Male,Large,Scottish Fold
44257010,Young,Male,Medium,Scottish Fold
44136073,Young,Female,Small,Scottish Fold
44087304,Baby,Male,Medium,Scottish Fold
43936081,Baby,Male,Small,Scottish Fold
43916524,Adult,Female,Medium,Scottish Fold
43501608,Adult,Male,Medium,Scottish Fold
43419917,Adult,Female,Small,Scottish Fold
43140986,Adult,Female,Small,Scottish Fold
43265270,Adult,Female,Medium,Scottish Fold
43241000,Young,Male,Medium,Scottish Fold
43230199,Adult,Female,Small,Scottish Fold
43222192,Adult,Female,Medium,Scottish Fold
43212018,Adult,Female,Medium,Scottish Fold
43207932,Senior,Female,Medium,Scottish Fold
43207876,Senior,Female,Medium,Scottish Fold
43041864,Adult,Female,Medium,Scottish Fold
42791770,Adult,Male,Medium,Scottish Fold
42791765,Adult,Male,Medium,Scottish Fold
42749094,Baby,Male,Medium,Scottish Fold
42748056,Young,Female,Medium,Scottish Fold
42565858,Adult,Female,Large,Scottish Fold
42503870,Adult,Male,Medium,Scottish Fold
42318600,Adult,Male,Small,Scottish Fold
42302468,Young,Male,Medium,Scottish Fold
42123602,Adult,Male,Medium,Scottish Fold
42077553,Adult,Male,Medium,Scottish Fold
42067622,Young,Female,Medium,Scottish Fold
42031065,Adult,Male,Large,Scottish Fold
41919224,Adult,Male,Medium,Scottish Fold
41895426,Adult,Female,Small,Scottish Fold
41754725,Adult,Female,Medium,Scottish Fold
41681917,Young,Female,Small,Scottish Fold
41516951,Adult,Female,Medium,Scottish Fold
41497990,Young,Male,Medium,Scottish Fold
41406788,Adult,Female,Medium,Scottish Fold
41297075,Adult,Male,Large,Scottish Fold
41117609,Young,Male,Medium,Scottish Fold
41005790,Young,Female,Medium,Scottish Fold
40988066,Baby,Female,Medium,Scottish Fold
40987606,Young,Female,Medium,Scottish Fold
40920860,Young,Male,Medium,Scottish Fold
40865410,Young,Female,Medium,Scottish Fold
40620411,Adult,Male,Medium,Scottish Fold
40593541,Adult,Male,Medium,Scottish Fold
40576969,Young,Male,Medium,Scottish Fold
46759405,Adult,Male,Medium,Selkirk Rex
46758516,Adult,Male,Medium,Selkirk Rex
46721122,Senior,Male,Medium,Selkirk Rex
46721119,Senior,Male,Medium,Selkirk Rex
46101051,Adult,Female,Medium,Selkirk Rex
44776987,Adult,Male,Medium,Selkirk Rex
44398721,Adult,Male,Medium,Selkirk Rex
44388518,Adult,Female,Medium,Selkirk Rex
44140218,Young,Female,Medium,Selkirk Rex
44026124,Baby,Male,Medium,Selkirk Rex
44008907,Baby,Female,Medium,Selkirk Rex
42176443,Adult,Female,Medium,Selkirk Rex
42106573,Adult,Male,Medium,Selkirk Rex
41726347,Adult,Male,Large,Selkirk Rex
40970197,Adult,Female,Medium,Selkirk Rex
39161277,Adult,Female,Large,Selkirk Rex
39161228,Adult,Male,Large,Selkirk Rex
38903899,Adult,Male,Medium,Selkirk Rex
38812304,Baby,Male,Medium,Selkirk Rex
38496131,Adult,Female,Medium,Selkirk Rex
37611749,Adult,Female,Medium,Selkirk Rex
37611739,Adult,Male,Medium,Selkirk Rex
37283685,Adult,Male,Medium,Selkirk Rex
37089846,Adult,Male,Large,Selkirk Rex
37089842,Adult,Female,Medium,Selkirk Rex
37089832,Adult,Female,Medium,Selkirk Rex
36959952,Young,Female,Small,Selkirk Rex
36724089,Senior,Male,Medium,Selkirk Rex
36396993,Young,Female,Small,Selkirk Rex
36187822,Adult,Female,Medium,Selkirk Rex
33889471,Baby,Male,Medium,Selkirk Rex
32798456,Adult,Female,Medium,Selkirk Rex
32772841,Adult,Male,Medium,Selkirk Rex
32719648,Adult,Female,Small,Selkirk Rex
32536452,Adult,Female,Medium,Selkirk Rex
32536336,Adult,Female,Large,Selkirk Rex
32051494,Adult,Male,Large,Selkirk Rex
31000637,Adult,Female,Medium,Selkirk Rex
31000632,Adult,Female,Medium,Selkirk Rex
29750504,Adult,Male,Medium,Selkirk Rex
29731684,Adult,Male,Small,Selkirk Rex
29303729,Adult,Female,Medium,Selkirk Rex
29169326,Adult,Female,Medium,Selkirk Rex
27779525,Adult,Female,Medium,Selkirk Rex
27743207,Adult,Male,Large,Selkirk Rex
27402861,Adult,Female,Medium,Selkirk Rex
27217105,Adult,Female,Medium,Selkirk Rex
27145245,Adult,Male,Large,Selkirk Rex
26431403,Baby,Female,Medium,Selkirk Rex
26401736,Adult,Male,Large,Selkirk Rex
24966688,Young,Female,Small,Selkirk Rex
24966685,Young,Male,Small,Selkirk Rex
24160491,Adult,Female,Medium,Selkirk Rex
23763226,Adult,Female,Large,Selkirk Rex
23763193,Adult,Male,Large,Selkirk Rex
21645520,Adult,Female,Medium,Selkirk Rex
18909223,Young,Male,Medium,Selkirk Rex
18610347,Adult,Male,Medium,Selkirk Rex
18415773,Adult,Male,Extra Large,Selkirk Rex
18410011,Adult,Female,Medium,Selkirk Rex
18334144,Young,Male,Medium,Selkirk Rex
18334126,Adult,Male,Medium,Selkirk Rex
18165208,Adult,Female,Small,Selkirk Rex
18048813,Adult,Male,Small,Selkirk Rex
17851062,Adult,Male,Medium,Selkirk Rex
17851097,Adult,Female,Medium,Selkirk Rex
17561195,Adult,Female,Small,Selkirk Rex
46760782,Baby,Male,Small,Siamese
46760667,Baby,Male,Small,Siamese
46760668,Baby,Female,Small,Siamese
46760451,Adult,Female,Medium,Siamese
46760445,Senior,Male,Medium,Siamese
46760300,Young,Male,Small,Siamese
46760285,Baby,Male,Small,Siamese
46760055,Adult,Female,Small,Siamese
46759860,Young,Female,Small,Siamese
46758981,Young,Female,Large,Siamese
46758693,Baby,Female,Small,Siamese
46758077,Adult,Female,Medium,Siamese
46757892,Baby,Male,Medium,Siamese
46757891,Baby,Male,Medium,Siamese
46757712,Baby,Male,Medium,Siamese
46756583,Adult,Female,Medium,Siamese
46756453,Young,Female,Medium,Siamese
46755217,Baby,Female,Small,Siamese
46754693,Adult,Female,Medium,Siamese
46753764,Baby,Male,Medium,Siamese
46752411,Adult,Female,Large,Siamese
46751867,Adult,Female,Medium,Siamese
46751747,Young,Male,Medium,Siamese
46750436,Young,Male,Large,Siamese
46750313,Young,Female,Medium,Siamese
46749905,Baby,Female,Small,Siamese
46749536,Baby,Male,Large,Siamese
46749414,Young,Male,Large,Siamese
46747803,Baby,Male,Medium,Siamese
46746198,Baby,Female,Medium,Siamese
46746539,Adult,Male,Medium,Siamese
46746385,Adult,Female,Small,Siamese
46746206,Adult,Female,Medium,Siamese
46744336,Adult,Male,Small,Siamese
46743659,Baby,Female,Small,Siamese
46743576,Young,Male,Medium,Siamese
46741364,Adult,Female,Large,Siamese
46740936,Young,Female,Medium,Siamese
46740752,Adult,Female,Medium,Siamese
46740421,Adult,Female,Medium,Siamese
46740298,Young,Female,Small,Siamese
46739719,Adult,Female,Medium,Siamese
46738513,Senior,Female,Medium,Siamese
46738446,Adult,Male,Medium,Siamese
46737499,Young,Female,Medium,Siamese
46737303,Young,Female,Medium,Siamese
46736697,Young,Male,Medium,Siamese
46736209,Young,Male,Large,Siamese
46735541,Baby,Female,Medium,Siamese
46735248,Young,Female,Small,Siamese
46734236,Baby,Male,Small,Siamese
46733476,Adult,Female,Medium,Siamese
46733446,Young,Male,Medium,Siamese
46733445,Baby,Female,Small,Siamese
46732857,Young,Male,Small,Siamese
46732795,Young,Male,Small,Siamese
46732473,Adult,Male,Medium,Siamese
46731985,Baby,Female,Medium,Siamese
46731929,Baby,Female,Medium,Siamese
46731717,Young,Female,Small,Siamese
46731716,Young,Female,Small,Siamese
46730964,Baby,Male,Small,Siamese
46730951,Young,Male,Extra Large,Siamese
46729923,Young,Male,Medium,Siamese
46729670,Adult,Male,Medium,Siamese
46729505,Baby,Female,Small,Siamese
46727134,Adult,Male,Large,Siamese
46726819,Baby,Male,Medium,Siamese
46725499,Baby,Female,Medium,Siamese
46725033,Adult,Male,Large,Siamese
46724851,Adult,Male,Medium,Siamese
46724681,Adult,Male,Extra Large,Siamese
46724148,Senior,Female,Extra Large,Siamese
46724134,Young,Female,Medium,Siamese
46722695,Baby,Female,Medium,Siamese
46722453,Young,Male,Large,Siamese
46722263,Young,Male,Medium,Siamese
46596068,Baby,Female,Medium,Siberian
46462191,Adult,Female,Medium,Siberian
46344604,Baby,Female,Large,Siberian
46118853,Adult,Female,Large,Siberian
46289944,Baby,Male,Large,Siberian
46276441,Adult,Male,Medium,Siberian
46124316,Baby,Female,Medium,Siberian
46124317,Baby,Male,Medium,Siberian
46124315,Baby,Female,Medium,Siberian
46103763,Adult,Female,Medium,Siberian
46098786,Baby,Male,Medium,Siberian
46036238,Adult,Female,Small,Siberian
45994055,Baby,Female,Medium,Siberian
45788888,Senior,Female,Large,Siberian
45787559,Baby,Female,Small,Siberian
45751161,Baby,Female,Small,Siberian
45633297,Young,Male,Large,Siberian
45618344,Adult,Female,Large,Siberian
45270338,Senior,Female,Medium,Siberian
45029773,Young,Female,Medium,Siberian
44823710,Adult,Female,Medium,Siberian
44804321,Adult,Female,Large,Siberian
44804305,Adult,Male,Extra Large,Siberian
44663151,Adult,Female,Medium,Siberian
44663134,Adult,Male,Medium,Siberian
44522276,Adult,Male,Large,Siberian
44521943,Young,Male,Small,Siberian
44514117,Senior,Female,Medium,Siberian
43906257,Adult,Female,Medium,Siberian
43715242,Adult,Female,Extra Large,Siberian
43522358,Adult,Female,Large,Siberian
43259407,Adult,Female,Large,Siberian
43139944,Adult,Male,Extra Large,Siberian
42994059,Young,Male,Large,Siberian
42879622,Adult,Male,Large,Siberian
42842146,Adult,Male,Large,Siberian
42812456,Adult,Female,Large,Siberian
42584723,Adult,Male,Extra Large,Siberian
42584709,Adult,Male,Extra Large,Siberian
42466041,Young,Male,Medium,Siberian
42401155,Young,Female,Medium,Siberian
42394194,Young,Male,Medium,Siberian
42345908,Adult,Male,Large,Siberian
41603483,Baby,Male,Small,Siberian
41568298,Adult,Male,Medium,Siberian
41314965,Adult,Female,Medium,Siberian
41314788,Adult,Male,Large,Siberian
41311926,Adult,Male,Medium,Siberian
40879953,Adult,Female,Medium,Siberian
40582754,Baby,Female,Medium,Siberian
40582737,Baby,Female,Medium,Siberian
39745842,Adult,Female,Medium,Siberian
39642465,Adult,Male,Medium,Siberian
39481129,Adult,Female,Large,Siberian
39323973,Adult,Male,Large,Siberian
39266265,Adult,Female,Medium,Siberian
39212967,Young,Male,Medium,Siberian
39172235,Adult,Female,Small,Siberian
38913632,Adult,Male,Large,Siberian
38855401,Adult,Male,Large,Siberian
38723645,Baby,Female,Medium,Siberian
38595004,Adult,Male,Medium,Siberian
38540907,Young,Female,Medium,Siberian
38384519,Adult,Male,Medium,Siberian
37997227,Adult,Male,Medium,Siberian
37930913,Adult,Female,Large,Siberian
37737993,Adult,Male,Large,Siberian
37713580,Adult,Female,Medium,Siberian
37413888,Adult,Male,Medium,Siberian
37413884,Adult,Female,Medium,Siberian
36996824,Adult,Female,Medium,Siberian
36844226,Adult,Male,Medium,Siberian
36809300,Adult,Female,Large,Siberian
36691115,Adult,Male,Large,Siberian
36691114,Adult,Male,Medium,Siberian
36598211,Adult,Female,Medium,Siberian
36579871,Young,Female,Medium,Siberian
36537686,Adult,Male,Medium,Siberian
36435894,Senior,Female,Small,Siberian
36398935,Adult,Female,Medium,Siberian
46473842,Adult,Male,Medium,Silver
46297249,Baby,Male,Medium,Silver
45828301,Baby,Male,Small,Silver
45662876,Adult,Female,Extra Large,Silver
45295285,Adult,Female,Small,Silver
44967026,Baby,Female,Medium,Silver
44966260,Baby,Male,Medium,Silver
44691372,Adult,Male,Large,Silver
44544771,Baby,Female,Medium,Silver
44526585,Baby,Male,Medium,Silver
44328398,Adult,Male,Medium,Silver
42253474,Adult,Male,Medium,Silver
39987009,Adult,Female,Small,Silver
39851647,Baby,Female,Medium,Silver
39851621,Baby,Male,Large,Silver
39512227,Adult,Female,Small,Silver
37332505,Young,Female,Medium,Silver
36579387,Baby,Female,Small,Silver
36551282,Young,Male,Medium,Silver
35398472,Baby,Female,Medium,Silver
35347139,Young,Female,Small,Silver
35238750,Young,Female,Medium,Silver
35238746,Young,Female,Medium,Silver
35238743,Young,Male,Medium,Silver
32232608,Young,Female,Medium,Silver
32090200,Baby,Female,Medium,Silver
31902161,Young,Female,Small,Silver
31530075,Young,Male,Medium,Silver
31105961,Young,Female,Small,Silver
31045131,Baby,Male,Medium,Silver
30485554,Young,Female,Small,Silver
29783791,Baby,Female,Small,Silver
29720856,Young,Male,Small,Silver
29717194,Baby,Male,Medium,Silver
29619075,Adult,Male,Small,Silver
29562512,Baby,Male,Large,Silver
29557471,Young,Female,Medium,Silver
29085369,Adult,Male,Medium,Silver
28481494,Young,Male,Medium,Silver
28025430,Adult,Male,Medium,Silver
27719979,Young,Female,Small,Silver
25731171,Adult,Male,Medium,Silver
25299834,Adult,Female,Small,Silver
24978070,Baby,Female,Medium,Silver
24931029,Baby,Female,Small,Silver
24678912,Baby,Female,Medium,Silver
24452614,Baby,Female,Small,Silver
23873508,Baby,Female,Small,Silver
23760748,Baby,Female,Small,Silver
23662786,Baby,Male,Medium,Silver
23093563,Young,Male,Medium,Silver
22958302,Baby,Male,Medium,Silver
21983391,Young,Male,Medium,Silver
21266147,Adult,Female,Medium,Silver
21006582,Baby,Male,Medium,Silver
20072753,Young,Female,Small,Silver
18944126,Young,Male,Medium,Silver
18683771,Baby,Male,Medium,Silver
18538927,Adult,Female,Small,Silver
18456291,Young,Male,Medium,Silver
18262354,Young,Male,Large,Silver
18220118,Adult,Female,Small,Silver
17880460,Young,Female,Medium,Silver
16717558,Young,Female,Medium,Silver
15956419,Adult,Male,Medium,Silver
15855642,Young,Female,Medium,Silver
15800259,Young,Female,Small,Silver
14983093,Young,Male,Medium,Silver
44710256,Young,Female,Medium,Singapura
39817793,Baby,Female,Small,Singapura
39316954,Baby,Female,Small,Singapura
38105101,Adult,Male,Medium,Singapura
36120519,Adult,Female,Small,Singapura
34108550,Young,Male,Medium,Singapura
34035722,Young,Male,Small,Singapura
33912228,Young,Female,Medium,Singapura
33339117,Senior,Female,Small,Singapura
32389656,Adult,Female,Small,Singapura
28447680,Adult,Male,Small,Singapura
26588455,Adult,Female,Small,Singapura
26334851,Young,Male,Medium,Singapura
26306868,Baby,Male,Small,Singapura
21312429,Adult,Male,Small,Singapura
18823043,Senior,Male,Small,Singapura
18823018,Adult,Female,Small,Singapura
18483452,Adult,Female,Small,Singapura
46761262,Adult,Female,Small,Snowshoe
46759866,Young,Male,Medium,Snowshoe
46758221,Baby,Female,Small,Snowshoe
46745163,Adult,Female,Medium,Snowshoe
46740968,Baby,Female,Large,Snowshoe
46736762,Baby,Male,Small,Snowshoe
46734894,Young,Male,Medium,Snowshoe
46728775,Baby,Female,Medium,Snowshoe
46722484,Senior,Female,Medium,Snowshoe
46716827,Young,Female,Medium,Snowshoe
46704796,Young,Male,Small,Snowshoe
46688123,Baby,Male,Small,Snowshoe
46671900,Young,Male,Medium,Snowshoe
46658663,Adult,Male,Medium,Snowshoe
46657696,Adult,Male,Large,Snowshoe
46656168,Baby,Male,Medium,Snowshoe
46643384,Young,Male,Medium,Snowshoe
46626330,Baby,Male,Medium,Snowshoe
46623535,Adult,Female,Medium,Snowshoe
46614985,Young,Female,Small,Snowshoe
46609982,Young,Male,Small,Snowshoe
46601837,Adult,Female,Medium,Snowshoe
46601594,Young,Female,Medium,Snowshoe
46578893,Baby,Male,Medium,Snowshoe
46559187,Baby,Male,Medium,Snowshoe
46537620,Adult,Female,Medium,Snowshoe
46535288,Baby,Male,Small,Snowshoe
46527756,Young,Male,Medium,Snowshoe
46512823,Baby,Female,Medium,Snowshoe
46510645,Adult,Male,Medium,Snowshoe
46502868,Adult,Female,Medium,Snowshoe
46473894,Baby,Female,Small,Snowshoe
46468904,Baby,Female,Medium,Snowshoe
46468902,Baby,Male,Medium,Snowshoe
46441453,Young,Female,Medium,Snowshoe
46440122,Baby,Female,Small,Snowshoe
46414992,Adult,Female,Medium,Snowshoe
46401911,Baby,Male,Large,Snowshoe
46401201,Baby,Male,Small,Snowshoe
46395259,Adult,Male,Large,Snowshoe
46394594,Adult,Male,Large,Snowshoe
46389199,Adult,Female,Medium,Snowshoe
46387739,Adult,Male,Extra Large,Snowshoe
46363801,Young,Female,Medium,Snowshoe
46323188,Adult,Female,Small,Snowshoe
46322322,Adult,Female,Medium,Snowshoe
46320801,Baby,Male,Medium,Snowshoe
46314775,Adult,Female,Medium,Snowshoe
46298035,Adult,Female,Medium,Snowshoe
46294771,Adult,Female,Medium,Snowshoe
46293781,Senior,Male,Large,Snowshoe
46292403,Young,Female,Medium,Snowshoe
46260218,Adult,Female,Large,Snowshoe
46241254,Baby,Female,Small,Snowshoe
46241233,Baby,Female,Medium,Snowshoe
46200830,Young,Male,Large,Snowshoe
46181526,Baby,Female,Small,Snowshoe
46173732,Baby,Male,Medium,Snowshoe
46140949,Adult,Male,Medium,Snowshoe
46114125,Adult,Male,Large,Snowshoe
46112786,Baby,Male,Small,Snowshoe
46112784,Baby,Female,Small,Snowshoe
46104934,Adult,Female,Large,Snowshoe
46099326,Adult,Male,Medium,Snowshoe
46003570,Baby,Female,Medium,Snowshoe
46003342,Young,Female,Medium,Snowshoe
46002602,Baby,Male,Medium,Snowshoe
46001910,Young,Female,Medium,Snowshoe
46000871,Baby,Female,Medium,Snowshoe
46000781,Young,Male,Medium,Snowshoe
45998632,Baby,Male,Medium,Snowshoe
45998555,Baby,Male,Medium,Snowshoe
45999168,Young,Female,Medium,Snowshoe
45998467,Baby,Female,Medium,Snowshoe
45999583,Baby,Male,Medium,Snowshoe
45998736,Baby,Male,Medium,Snowshoe
46000338,Young,Female,Medium,Snowshoe
45996822,Baby,Male,Medium,Snowshoe
45995742,Baby,Female,Medium,Snowshoe
45996356,Baby,Male,Medium,Snowshoe
45993987,Baby,Female,Medium,Snowshoe
45992101,Baby,Male,Medium,Snowshoe
44469436,Young,Male,Medium,Somali
43212417,Adult,Male,Medium,Somali
41155459,Adult,Female,Medium,Somali
39451131,Senior,Male,Medium,Somali
39451122,Senior,Male,Medium,Somali
39049244,Senior,Female,Medium,Somali
38657023,Adult,Female,Medium,Somali
37269260,Young,Male,Medium,Somali
36489550,Young,Male,Medium,Somali
35843589,Adult,Female,Medium,Somali
35158959,Adult,Male,Large,Somali
34853813,Senior,Female,Medium,Somali
33477513,Adult,Female,Medium,Somali
32607120,Adult,Male,Small,Somali
32607051,Adult,Female,Small,Somali
31734104,Adult,Female,Large,Somali
30682803,Adult,Female,Medium,Somali
30610904,Adult,Male,Medium,Somali
29551870,Adult,Male,Medium,Somali
29551809,Adult,Female,Medium,Somali
28578357,Adult,Female,Medium,Somali
25960398,Adult,Female,Medium,Somali
25665771,Young,Female,Medium,Somali
25580528,Adult,Female,Medium,Somali
24877144,Young,Female,Small,Somali
24817452,Young,Female,Medium,Somali
24451321,Baby,Female,Small,Somali
20795997,Young,Female,Medium,Somali
40985235,Adult,Female,Medium,Somali
40985210,Adult,Female,Medium,Somali
46407607,Adult,Female,Medium,Sphynx - Hairless Cat
46353437,Senior,Female,Medium,Sphynx - Hairless Cat
46176788,Adult,Male,Medium,Sphynx - Hairless Cat
46176787,Adult,Male,Medium,Sphynx - Hairless Cat
45219485,Adult,Female,Small,Sphynx - Hairless Cat
45196387,Senior,Female,Medium,Sphynx - Hairless Cat
44852566,Young,Female,Small,Sphynx - Hairless Cat
44159854,Adult,Female,Small,Sphynx - Hairless Cat
44154257,Senior,Male,Large,Sphynx - Hairless Cat
43973495,Adult,Male,Small,Sphynx - Hairless Cat
43689309,Baby,Female,Medium,Sphynx - Hairless Cat
43408171,Adult,Female,Medium,Sphynx - Hairless Cat
43296402,Young,Female,Medium,Sphynx - Hairless Cat
43231715,Adult,Male,Small,Sphynx - Hairless Cat
43145381,Adult,Female,Medium,Sphynx - Hairless Cat
43102072,Young,Male,Medium,Sphynx - Hairless Cat
43102068,Young,Male,Medium,Sphynx - Hairless Cat
43102062,Young,Female,Small,Sphynx - Hairless Cat
43102050,Adult,Male,Small,Sphynx - Hairless Cat
42758926,Adult,Male,Small,Sphynx - Hairless Cat
42634014,Adult,Male,Large,Sphynx - Hairless Cat
42540142,Adult,Female,Medium,Sphynx - Hairless Cat
42588797,Adult,Male,Medium,Sphynx - Hairless Cat
42343735,Baby,Male,Medium,Sphynx - Hairless Cat
42014207,Adult,Male,Medium,Sphynx - Hairless Cat
41980709,Adult,Male,Small,Sphynx - Hairless Cat
41980654,Adult,Female,Small,Sphynx - Hairless Cat
41598705,Young,Female,Medium,Sphynx - Hairless Cat
41598703,Young,Female,Medium,Sphynx - Hairless Cat
41598701,Young,Male,Medium,Sphynx - Hairless Cat
41554908,Adult,Male,Small,Sphynx - Hairless Cat
41494396,Young,Female,Small,Sphynx - Hairless Cat
39992315,Young,Female,Small,Sphynx - Hairless Cat
39466613,Adult,Female,Large,Sphynx - Hairless Cat
39466540,Adult,Female,Large,Sphynx - Hairless Cat
39382478,Baby,Female,Medium,Sphynx - Hairless Cat
39103128,Young,Female,Medium,Sphynx - Hairless Cat
39103118,Young,Male,Medium,Sphynx - Hairless Cat
39013001,Young,Male,Small,Sphynx - Hairless Cat
38899046,Adult,Female,Medium,Sphynx - Hairless Cat
38808161,Adult,Female,Small,Sphynx - Hairless Cat
38760371,Young,Male,Small,Sphynx - Hairless Cat
38665079,Adult,Female,Medium,Sphynx - Hairless Cat
38589548,Young,Male,Medium,Sphynx - Hairless Cat
38511613,Senior,Male,Medium,Sphynx - Hairless Cat
38265645,Adult,Female,Small,Sphynx - Hairless Cat
38171074,Senior,Female,Medium,Sphynx - Hairless Cat
38024287,Adult,Male,Small,Sphynx - Hairless Cat
37963711,Adult,Male,Medium,Sphynx - Hairless Cat
37951370,Adult,Female,Small,Sphynx - Hairless Cat
37833250,Adult,Male,Small,Sphynx - Hairless Cat
37768901,Adult,Male,Medium,Sphynx - Hairless Cat
37768883,Adult,Male,Medium,Sphynx - Hairless Cat
37600020,Young,Female,Medium,Sphynx - Hairless Cat
